cv_acc,cv_acc_nc,cv_acc_pc,cv_f1,data_name,model_name,param_c,param_gamma,param_linvar,prepr_name,test_acc,test_acc_nc,test_acc_pc,test_f1
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947366,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947366,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.71875,0.78125,0.65625,0.6875,GTZAN,meansvm,27.052631578947366,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,27.052631578947366,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,27.052631578947366,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,27.052631578947366,0.0017433288221999908,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.71875,0.8455522971652003,0.5923753665689149,0.6775119617224881,GTZAN,meansvm,27.052631578947366,0.0038566204211634724,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8359375,0.828125,0.84375,0.8360616273471353,GTZAN,meansvm,27.052631578947366,0.008531678524172814,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.84375,0.8226600985221675,0.8768472906403941,0.8477611940298506,GTZAN,meansvm,27.052631578947366,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8671875,0.8125,0.921875,0.8740122914837576,GTZAN,meansvm,27.052631578947366,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.875,0.8428571428571429,0.9285714285714286,0.8818283166109253,GTZAN,meansvm,27.052631578947366,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.953125,0.9722222222222222,0.9404761904761905,0.9519450800915332,GTZAN,meansvm,27.052631578947366,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.921875,0.9393939393939394,0.9081133919843598,0.9205548549810845,GTZAN,meansvm,27.052631578947366,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.9375,0.9714285714285714,0.9083743842364531,0.93521421107628,GTZAN,meansvm,27.052631578947366,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.40625,0.5,0.5,0.28888888888888886,GTZAN,meansvm,32.26315789473684,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,32.26315789473684,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,32.26315789473684,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,32.26315789473684,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,32.26315789473684,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,32.26315789473684,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,32.26315789473684,1.1721022975334793e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,32.26315789473684,2.592943797404667e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.71875,0.65625,0.78125,0.7341991341991342,GTZAN,meansvm,32.26315789473684,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,32.26315789473684,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,32.26315789473684,2.807216203941181e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7265625,0.84375,0.609375,0.692404268675455,GTZAN,meansvm,32.26315789473684,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,32.26315789473684,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.75,0.734375,0.765625,0.7560276915731678,GTZAN,meansvm,32.26315789473684,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,32.26315789473684,6.723357536499335e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,32.26315789473684,1.4873521072935119e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,32.26315789473684,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,32.26315789473684,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.5234375,0.609375,0.4375,0.4257142857142857,GTZAN,meansvm,32.26315789473684,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,32.26315789473684,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,32.26315789473684,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4609375,0.5142857142857142,0.5,0.31521739130434784,GTZAN,meansvm,32.26315789473684,0.0017433288221999908,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.7265625,0.7970443349753695,0.6911330049261084,0.7031076581576026,GTZAN,meansvm,32.26315789473684,0.0038566204211634724,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8046875,0.78125,0.828125,0.8039678790741616,GTZAN,meansvm,32.26315789473684,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8515625,0.7790811339198436,0.923264907135875,0.8629961587708066,GTZAN,meansvm,32.26315789473684,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.90625,0.8823529411764706,0.9392156862745098,0.9097588978185993,GTZAN,meansvm,32.26315789473684,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8671875,0.8333333333333333,0.906158357771261,0.8761904761904762,GTZAN,meansvm,32.26315789473684,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.890625,0.9222873900293255,0.8577712609970674,0.8852672750977835,GTZAN,meansvm,32.26315789473684,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9296875,0.9543650793650793,0.9007936507936507,0.9233176838810642,GTZAN,meansvm,32.26315789473684,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.921875,0.9571428571428571,0.8881773399014778,0.9162084315265777,GTZAN,meansvm,32.26315789473684,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,37.473684210526315,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,37.473684210526315,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,37.473684210526315,1.1721022975334793e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,2.592943797404667e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,37.473684210526315,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,37.473684210526315,2.807216203941181e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,37.473684210526315,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.765625,0.84375,0.6875,0.7459770114942529,GTZAN,meansvm,37.473684210526315,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,37.473684210526315,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,37.473684210526315,6.723357536499335e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,37.473684210526315,1.4873521072935119e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,37.473684210526315,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7265625,0.71875,0.734375,0.7219524040796502,GTZAN,meansvm,37.473684210526315,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7578125,0.734375,0.78125,0.7699574870099197,GTZAN,meansvm,37.473684210526315,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,37.473684210526315,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,37.473684210526315,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.5390625,0.6029411764705882,0.5294117647058824,0.40038314176245215,GTZAN,meansvm,37.473684210526315,0.0017433288221999908,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.7734375,0.8284457478005866,0.7214076246334311,0.7591580098414433,GTZAN,meansvm,37.473684210526315,0.0038566204211634724,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.7421875,0.7049261083743843,0.7940886699507389,0.7514699231117141,GTZAN,meansvm,37.473684210526315,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8046875,0.8392857142857143,0.8015873015873016,0.7989241803278688,GTZAN,meansvm,37.473684210526315,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.875,0.8412698412698413,0.9126984126984128,0.8805555555555555,GTZAN,meansvm,37.473684210526315,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8984375,0.8857142857142857,0.9226600985221675,0.8994869402985075,GTZAN,meansvm,37.473684210526315,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9609375,0.9539215686274509,0.9705882352941176,0.961482908040443,GTZAN,meansvm,37.473684210526315,0.2043359717856948,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9375,0.96875,0.90625,0.934375,GTZAN,meansvm,37.473684210526315,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.96875,0.96875,0.96875,0.968986568986569,GTZAN,meansvm,37.473684210526315,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,42.68421052631579,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.5625,0.796875,0.328125,0.35873015873015873,GTZAN,meansvm,42.68421052631579,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,42.68421052631579,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,42.68421052631579,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.671875,0.953125,0.390625,0.5097465886939572,GTZAN,meansvm,42.68421052631579,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.7421875,0.828125,0.65625,0.7177089421390999,GTZAN,meansvm,42.68421052631579,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,42.68421052631579,1.1721022975334793e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,42.68421052631579,2.592943797404667e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,42.68421052631579,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,42.68421052631579,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,42.68421052631579,2.807216203941181e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,42.68421052631579,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.40625,0.5,0.5,0.28888888888888886,GTZAN,meansvm,42.68421052631579,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,42.68421052631579,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7109375,0.78125,0.640625,0.6878260869565217,GTZAN,meansvm,42.68421052631579,6.723357536499335e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,42.68421052631579,1.4873521072935119e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,42.68421052631579,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7265625,0.734375,0.71875,0.7233250620347393,GTZAN,meansvm,42.68421052631579,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,42.68421052631579,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,42.68421052631579,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.734375,0.71875,0.75,0.7370689655172414,GTZAN,meansvm,42.68421052631579,0.0007880462815669921,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.6796875,0.7575757575757576,0.6192570869990225,0.6141370869033047,GTZAN,meansvm,42.68421052631579,0.0017433288221999908,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.78125,0.8009803921568628,0.7676470588235295,0.7777777777777779,GTZAN,meansvm,42.68421052631579,0.0038566204211634724,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.765625,0.7043010752688172,0.8284457478005866,0.7794117647058824,GTZAN,meansvm,42.68421052631579,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8359375,0.830392156862745,0.8431372549019608,0.8360616273471353,GTZAN,meansvm,42.68421052631579,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8515625,0.8293650793650793,0.8551587301587301,0.8550148957298908,GTZAN,meansvm,42.68421052631579,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.90625,0.8910068426197458,0.9213098729227762,0.9071310116086235,GTZAN,meansvm,42.68421052631579,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9375,0.9369458128078818,0.9399014778325123,0.9383443871284697,GTZAN,meansvm,42.68421052631579,0.2043359717856948,,RhythmData,0.925,0.85,1.0,0.9302325581395349
0.953125,0.9686274509803922,0.9352941176470588,0.9508113590263692,GTZAN,meansvm,42.68421052631579,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.890625,0.9543650793650793,0.8392857142857143,0.8861607142857142,GTZAN,meansvm,42.68421052631579,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,47.89473684210526,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,47.89473684210526,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,47.89473684210526,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,1.1721022975334793e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,2.592943797404667e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,47.89473684210526,2.807216203941181e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,47.89473684210526,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.421875,0.5,0.5,0.2967032967032967,GTZAN,meansvm,47.89473684210526,6.723357536499335e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,47.89473684210526,1.4873521072935119e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.75,0.71875,0.78125,0.759144237405107,GTZAN,meansvm,47.89473684210526,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,47.89473684210526,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.7421875,0.6875,0.796875,0.7569597878921785,GTZAN,meansvm,47.89473684210526,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,47.89473684210526,0.0007880462815669921,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.7421875,0.890625,0.59375,0.6959322033898305,GTZAN,meansvm,47.89473684210526,0.0017433288221999908,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.7890625,0.7656862745098039,0.8156862745098039,0.7943097014925373,GTZAN,meansvm,47.89473684210526,0.0038566204211634724,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.8671875,0.8264907135874877,0.9071358748778103,0.8734148550724639,GTZAN,meansvm,47.89473684210526,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8671875,0.828125,0.90625,0.8722297602894618,GTZAN,meansvm,47.89473684210526,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.828125,0.8234126984126984,0.8273809523809523,0.8273809523809523,GTZAN,meansvm,47.89473684210526,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9140625,0.9083743842364531,0.9226600985221675,0.913768115942029,GTZAN,meansvm,47.89473684210526,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.9453125,0.9833333333333334,0.9058823529411765,0.9433811802232855,GTZAN,meansvm,47.89473684210526,0.2043359717856948,,RhythmData,0.9,0.8,1.0,0.9090909090909091
0.921875,0.9256157635467981,0.9285714285714286,0.9222873900293254,GTZAN,meansvm,47.89473684210526,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.9296875,0.967741935483871,0.8900293255131965,0.9270557029177718,GTZAN,meansvm,47.89473684210526,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,53.10526315789473,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.390625,0.5,0.5,0.2808988764044944,GTZAN,meansvm,53.10526315789473,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.40625,0.5,0.5,0.28888888888888886,GTZAN,meansvm,53.10526315789473,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,53.10526315789473,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,53.10526315789473,1.1721022975334793e-08,,RhythmData,0.725,0.45,1.0,0.7843137254901961
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,53.10526315789473,2.592943797404667e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,53.10526315789473,5.736152510448681e-08,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,1.2689610031679235e-07,,RhythmData,0.85,0.7,1.0,0.8695652173913044
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,2.807216203941181e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,53.10526315789473,6.210169418915616e-07,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,1.3738237958832638e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.5859375,0.6875,0.484375,0.484179301252472,GTZAN,meansvm,53.10526315789473,3.039195382313201e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.46875,0.5,0.5,0.3191489361702128,GTZAN,meansvm,53.10526315789473,6.723357536499335e-06,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,53.10526315789473,1.4873521072935119e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.765625,0.75,0.78125,0.7672475531153019,GTZAN,meansvm,53.10526315789473,3.290344562312671e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,7.27895384398316e-05,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,53.10526315789473,0.00016102620275609426,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,53.10526315789473,0.0003562247890262444,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,53.10526315789473,0.0007880462815669921,,RhythmData,0.925,0.85,1.0,0.9302325581395349
0.7109375,0.8778103616813294,0.5508308895405669,0.6475988700564972,GTZAN,meansvm,53.10526315789473,0.0017433288221999908,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8046875,0.8264907135874877,0.7771260997067448,0.7922077922077921,GTZAN,meansvm,53.10526315789473,0.0038566204211634724,,RhythmData,0.95,0.9,1.0,0.9523809523809523
0.875,0.828125,0.921875,0.8805704099821746,GTZAN,meansvm,53.10526315789473,0.008531678524172814,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.875,0.8284457478005866,0.9222873900293255,0.8805704099821747,GTZAN,meansvm,53.10526315789473,0.018873918221350997,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.8359375,0.8255131964809383,0.8435972629521017,0.8391304347826086,GTZAN,meansvm,53.10526315789473,0.04175318936560409,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.875,0.875,0.875,0.8768328445747801,GTZAN,meansvm,53.10526315789473,0.09236708571873885,,RhythmData,0.975,0.95,1.0,0.975609756097561
0.890625,0.9090909090909092,0.8778103616813294,0.8884391601315457,GTZAN,meansvm,53.10526315789473,0.2043359717856948,,RhythmData,0.9,0.8,1.0,0.9090909090909091
0.90625,0.923264907135875,0.8939393939393939,0.9030303030303028,GTZAN,meansvm,53.10526315789473,0.45203536563602403,,RhythmData,0.875,0.75,1.0,0.888888888888889
0.9453125,0.9364613880742914,0.9535679374389052,0.9465575349061146,GTZAN,meansvm,53.10526315789473,1.0,,RhythmData,0.825,0.65,1.0,0.851063829787234
0.4375,0.5,0.5,0.30434782608695654,GTZAN,meansvm,58.315789473684205,1e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,58.315789473684205,2.2122162910704502e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.59375,0.875,0.3125,0.39682539682539686,GTZAN,meansvm,58.315789473684205,4.893900918477499e-10,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.453125,0.5,0.5,0.3118279569892473,GTZAN,meansvm,58.315789473684205,1.0826367338740564e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.484375,0.5,0.5,0.3263157894736842,GTZAN,meansvm,58.315789473684205,2.395026619987491e-09,,RhythmData,0.875,1.0,0.75,0.8571428571428571
0.40625,0.5,0.5,0.28888888888888886,GTZAN,meansvm,58.315789473684205,5.298316906283702e-09,,RhythmData,0.5,0.0,1.0,0.6666666666666666
